Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.504
Cabeza puntual retorno,Cu 324.75,1.414
Celda #(F1+F2),Cu 324.75,1.580
Puntual Noroeste,Cu 324.75,0.778
Tubo 3,Cu 324.75,0.236
Comp. Cola Columna,Cu 324.75,1.662
Barren,Cu 324.75,1.618
Celda # 11-A,Cu 324.75,0.209
Celda # 11-B,Cu 324.75,0.237
Celda # 11-C,Cu 324.75,0.292
Celda #5-9,Cu 324.75,0.164
NE Tubo 1,Cu 324.75,10.36
NE Tubo 2,Cu 324.75,0.773
NE Tubo 4,Cu 324.75,0.159
NE Tubo 5,Cu 324.75,0.159
NE Tubo 6,Cu 324.75,0.891
NE Tubo 7,Cu 324.75,1.322
Barren Patios,Cu 324.75,1.453
Especial 1,Cu 324.75,0.182
Especial 2,Cu 324.75,0.203
Especial 3,Cu 324.75,0.175
Especial 4,Cu 324.75,0.197
Especial 5,Cu 324.75,1.005
Columna #1,Cu 324.75,1.243
Columna #2,Cu 324.75,1.273
Columna #3,Cu 324.75,1.269
Columna #4,Cu 324.75,1.322
Columna #5,Cu 324.75,1.286
