Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.091
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.010
Cabeza puntual retorno,Au 242.80,0.092
Celda # 11-A,Au 242.80,0.050
Celda # 11-B,Au 242.80,0.005
Celda # 11-C,Au 242.80,0.004
Celda #5-9,Au 242.80,0.042
Celda #(F1+F2),Au 242.80,0.095
NE Tubo 1,Au 242.80,0.009
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.051
NE Tubo 5,Au 242.80,0.035
NE Tubo 6,Au 242.80,0.025
NE Tubo 7,Au 242.80,0.055
Puntual Noroeste,Au 242.80,0.093
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.181
Especial 1,Au 242.80,0.062
Especial 2,Au 242.80,0.048
Especial 3,Au 242.80,0.004
Especial 4,Au 242.80,0.011
Especial 5,Au 242.80,0.059
Columna #1,Au 242.80,0.072
Columna #2,Au 242.80,0.053
Columna #3,Au 242.80,0.032
Columna #4,Au 242.80,0.027
Columna #5,Au 242.80,0.012
