Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.689
Comp. Cola Columna,Cu 324.75,0.578
Barren,Cu 324.75,0.617
Cabeza puntual retorno,Cu 324.75,0.708
Celda # 11-A,Cu 324.75,0.066
Celda # 11-B,Cu 324.75,0.109
Celda # 11-C,Cu 324.75,1.735
Celda # 6-F2,Cu 324.75,0.142
Celda #5-9,Cu 324.75,4.224
Celda #(F1+F2),Cu 324.75,0.916
NE Tubo 1,Cu 324.75,0.05
NE Tubo 2,Cu 324.75,0.145
NE Tubo 4,Cu 324.75,0.056
NE Tubo 5,Cu 324.75,0.018
NE Tubo 6,Cu 324.75,0.035
NE Tubo 7,Cu 324.75,0.471
Puntual Noroeste,Cu 324.75,0.992
Barren Patios,Cu 324.75,0.63
Tubo 3,Cu 324.75,1.677
Especial 1,Cu 324.75,0.898
Especial 2,Cu 324.75,0.616
Especial 3,Cu 324.75,0.094
Especial 4,Cu 324.75,0.102
Especial 5,Cu 324.75,0.38
