Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.519
Comp. Cola Columna,Ag 328.07,0.201
Barren,Ag 328.07,0.222
Cabeza puntual retorno,Ag 328.07,0.504
Columna #1,Ag 328.07,0.435
Columna #2,Ag 328.07,0.378
Columna #3,Ag 328.07,0.320
Columna #4,Ag 328.07,0.259
Columna #5,Ag 328.07,0.193
Celda # 11-A,Ag 328.07,0.036
Celda # 11-B,Ag 328.07,0.217
Celda # 11-C,Ag 328.07,0.040
Celda #5-9,Ag 328.07,0.074
Celda #(F1+F2),Ag 328.07,0.596
NE Tubo 1,Ag 328.07,3.492
NE Tubo 2,Ag 328.07,0.516
NE Tubo 4,Ag 328.07,0.067
NE Tubo 5,Ag 328.07,0.087
NE Tubo 6,Ag 328.07,0.039
NE Tubo 7,Ag 328.07,0.171
Puntual Noroeste,Ag 328.07,0.349
Barren Patios,Ag 328.07,0.236
Tubo 3,Ag 328.07,0.196
Especial 1,Ag 328.07,0.300
Especial 2,Ag 328.07,0.058
Especial 3,Ag 328.07,0.054
Especial 4,Ag 328.07,0.046
Especial 5,Ag 328.07,0.270
