Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.095
Columna #2,Au 242.80,0.057
Columna #3,Au 242.80,0.043
Columna #4,Au 242.80,0.027
Columna #5,Au 242.80,0.011
Comp. Cabeza Columna,Au 242.80,0.106
Cabeza puntual retorno,Au 242.80,0.109
Celda #(F1+F2),Au 242.80,0.096
Especial 1,Au 242.80,0.215
Especial 2,Au 242.80,0.213
Especial 5,Au 242.80,0.293
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.013
Celda # 11-A,Au 242.80,0.025
Celda # 11-B,Au 242.80,0.016
Celda # 11-C,Au 242.80,0.055
Celda #5-9,Au 242.80,0.302
NE Tubo 1,Au 242.80,0.056
NE Tubo 2,Au 242.80,0.023
NE Tubo 4,Au 242.80,0.015
NE Tubo 5,Au 242.80,0.026
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.03
Puntual Noroeste,Au 242.80,0.09
Barren Patios,Au 242.80,0.01
Tubo 3,Au 242.80,0.107
Especial 3,Au 242.80,0.011
Especial 4,Au 242.80,0.008
