Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.074
Comp. Cola Columna,Cu 324.75,0.913
Barren,Cu 324.75,0.961
Cabeza puntual retorno,Cu 324.75,1.08
Columna #1,Cu 324.75,0.842
Columna #2,Cu 324.75,0.767
Columna #3,Cu 324.75,0.722
Columna #4,Cu 324.75,0.647
Columna #5,Cu 324.75,0.67
Celda # 11-A,Cu 324.75,0.478
Celda # 11-B,Cu 324.75,0.771
Celda # 11-C,Cu 324.75,0.742
Celda #5-9,Cu 324.75,3.404
Celda #(F1+F2),Cu 324.75,1.282
NE Tubo 1,Cu 324.75,0.34
NE Tubo 2,Cu 324.75,2.193
NE Tubo 4,Cu 324.75,1.005
NE Tubo 5,Cu 324.75,0.306
NE Tubo 6,Cu 324.75,0.22
NE Tubo 7,Cu 324.75,3.758
Puntual Noroeste,Cu 324.75,1.184
Barren Patios,Cu 324.75,0.904
Tubo 3,Cu 324.75,0.629
Especial 1,Cu 324.75,2.068
Especial 2,Cu 324.75,0.152
Especial 3,Cu 324.75,0.196
Especial 4,Cu 324.75,0.234
Especial 5,Cu 324.75,0.2
