Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.327
Cabeza puntual retorno,Cu 324.75,1.323
Celda #(F1+F2),Cu 324.75,0.718
Puntual Noroeste,Cu 324.75,0.746
Tubo 3,Cu 324.75,1.184
Comp. Cola Columna,Cu 324.75,1.185
Barren,Cu 324.75,1.330
Celda # 11-A,Cu 324.75,0.616
Celda # 11-B,Cu 324.75,0.050
Celda # 11-C,Cu 324.75,0.034
Celda #5-9,Cu 324.75,3.101
NE Tubo 1,Cu 324.75,0.025
NE Tubo 2,Cu 324.75,0.112
NE Tubo 4,Cu 324.75,0.048
NE Tubo 5,Cu 324.75,0.065
NE Tubo 6,Cu 324.75,0.016
NE Tubo 7,Cu 324.75,0.307
Barren Patios,Cu 324.75,0.954
Especial 1,Cu 324.75,2.913
Especial 2,Cu 324.75,0.124
Especial 3,Cu 324.75,0.648
Especial 4,Cu 324.75,1.613
Especial 5,Cu 324.75,0.758
Columna #1,Cu 324.75,1.121
Columna #2,Cu 324.75,1.115
Columna #3,Cu 324.75,1.120
Columna #4,Cu 324.75,1.108
Columna #5,Cu 324.75,1.071
