"Analyst","CD"
"Date Started","3/25/2025 11:59 PM  GMT: 3/26/2025 6:59 AM"
"Worksheet","LC004079_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/26/2025","12:29:08 AM","PATRON",0.9108,"","mg/L",0.3
"3/26/2025","12:29:22 AM","BLANCO",0.0008,"","mg/L",">100"
"3/26/2025","12:29:32 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"3/26/2025","12:29:46 AM","LC004079-001",0.0837,"","mg/L",0.6
"3/26/2025","12:29:56 AM","LC004079-002",0.0490,"","mg/L",0.8
"3/26/2025","12:30:10 AM","LC004079-004",0.0004,"","mg/L",">100"
"3/26/2025","12:30:20 AM","LC004079-005",0.0002,"","mg/L",">100"
"3/26/2025","12:30:34 AM","LC004079-006",0.9184,"","mg/L",1.1
"3/26/2025","12:30:46 AM","PATRON",0.8975,"","mg/L",0.9
"3/26/2025","12:30:46 AM","BLANCO","","","mg/L",""

"Method: Au AU ALTO (Flame)"

