Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.08
Cabeza puntual retorno,Au 242.80,0.079
Celda #(F1+F2),Au 242.80,0.09
Puntual Noroeste,Au 242.80,0.097
Tubo 3,Au 242.80,0.149
NE Tubo 2,Au 242.80,0.037
NE Tubo 4,Au 242.80,0.081
Especial 1,Au 242.80,0.07
Especial 2,Au 242.80,0.054
Especial 3,Au 242.80,0.053
Especial 4,Au 242.80,0.054
Especial 5,Au 242.80,0.044
Columna #1,Au 242.80,0.055
Columna #2,Au 242.80,0.031
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.008
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.013
Barren Patios,Au 242.80,0.015
NE Tubo 1,Au 242.80,0.018
NE Tubo 5,Au 242.80,0.068
NE Tubo 6,Au 242.80,0.036
NE Tubo 7,Au 242.80,0.077
Celda # 11-A,Au 242.80,0.026
Celda # 11-B,Au 242.80,0.019
Celda # 11-C,Au 242.80,0.013
Celda #5-9,Au 242.80,0.026
