Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.684
Cabeza puntual retorno,Cu 324.75,0.698
Celda #(F1+F2),Cu 324.75,0.753
Puntual Noroeste,Cu 324.75,0.439
Tubo 3,Cu 324.75,0.065
NE Tubo 2,Cu 324.75,0.466
NE Tubo 4,Cu 324.75,0.137
Especial 1,Cu 324.75,0.048
Especial 2,Cu 324.75,0.171
Especial 3,Cu 324.75,0.066
Especial 4,Cu 324.75,0.081
Especial 5,Cu 324.75,0.713
Comp. Cola Columna,Cu 324.75,0.752
Barren,Cu 324.75,0.775
Barren Patios,Cu 324.75,0.681
NE Tubo 1,Cu 324.75,5.182
NE Tubo 5,Cu 324.75,0.104
NE Tubo 6,Cu 324.75,0.164
NE Tubo 7,Cu 324.75,0.688
Celda # 11-A,Cu 324.75,0.069
Celda # 11-B,Cu 324.75,0.079
Celda # 11-C,Cu 324.75,0.12
Celda # 6-F2,Cu 324.75,1.162
Celda #5-9,Cu 324.75,0.092
