Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.533
Cabeza puntual retorno,Cu 324.75,0.563
Celda #(F1+F2),Cu 324.75,0.544
Puntual Noroeste,Cu 324.75,0.652
Tubo 3,Cu 324.75,0.212
NE Tubo 2,Cu 324.75,0.05
NE Tubo 4,Cu 324.75,0.501
Especial 1,Cu 324.75,0.144
Especial 2,Cu 324.75,0.909
Especial 3,Cu 324.75,0.113
Especial 4,Cu 324.75,0.124
Especial 5,Cu 324.75,2.187
Comp. Cola Columna,Cu 324.75,0.343
Barren,Cu 324.75,0.45
Barren Patios,Cu 324.75,0.453
NE Tubo 1,Cu 324.75,0.034
NE Tubo 5,Cu 324.75,2.409
NE Tubo 6,Cu 324.75,1.145
NE Tubo 7,Cu 324.75,2.952
Celda # 11-A,Cu 324.75,0.117
Celda # 11-B,Cu 324.75,0.481
Celda # 11-C,Cu 324.75,1.559
Celda # 6-F2,Cu 324.75,0.886
Celda #5-9,Cu 324.75,0.209
