Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.586
Cabeza puntual retorno,Cu 324.75,0.623
Celda #(F1+F2),Cu 324.75,0.649
Puntual Noroeste,Cu 324.75,0.72
Tubo 3,Cu 324.75,0.412
NE Tubo 2,Cu 324.75,0.094
NE Tubo 4,Cu 324.75,2.966
Especial 1,Cu 324.75,0.204
Especial 2,Cu 324.75,0.271
Especial 3,Cu 324.75,0.088
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,0.195
Columna #1,Cu 324.75,0.583
Columna #3,Cu 324.75,0.554
Columna #4,Cu 324.75,0.545
Columna #5,Cu 324.75,0.553
Comp. Cola Columna,Cu 324.75,0.699
Barren,Cu 324.75,0.784
Barren Patios,Cu 324.75,0.453
NE Tubo 1,Cu 324.75,0.072
NE Tubo 5,Cu 324.75,0.931
NE Tubo 6,Cu 324.75,0.389
NE Tubo 7,Cu 324.75,0.079
Celda # 11-A,Cu 324.75,0.848
Celda # 11-B,Cu 324.75,0.114
Celda # 11-C,Cu 324.75,0.234
Celda #5-9,Cu 324.75,0.462
