Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.754
Comp. Cola Columna,Cu 324.75,0.72
Barren,Cu 324.75,0.818
Cabeza puntual retorno,Cu 324.75,0.653
Columna #1,Cu 324.75,0.601
Columna #2,Cu 324.75,0.608
Columna #3,Cu 324.75,0.604
Columna #4,Cu 324.75,0.606
Columna #5,Cu 324.75,0.622
Celda # 11-A,Cu 324.75,0.153
Celda # 11-B,Cu 324.75,0.069
Celda # 11-C,Cu 324.75,0.043
Celda #5-9,Cu 324.75,0.372
Celda #(F1+F2),Cu 324.75,0.803
NE Tubo 1,Cu 324.75,0.055
NE Tubo 2,Cu 324.75,0.043
NE Tubo 4,Cu 324.75,0.027
NE Tubo 5,Cu 324.75,0.01
NE Tubo 6,Cu 324.75,0.316
NE Tubo 7,Cu 324.75,5.199
Puntual Noroeste,Cu 324.75,0.902
Barren Patios,Cu 324.75,0.695
Tubo 3,Cu 324.75,1.052
Especial 1,Cu 324.75,0.106
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.142
Especial 4,Cu 324.75,0.187
Especial 5,Cu 324.75,0.067
Especial 6,Cu 324.75,0.002
