Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.431
Cabeza puntual retorno,Cu 324.75,0.415
Celda #(F1+F2),Cu 324.75,0.342
Puntual Noroeste,Cu 324.75,0.312
Tubo 3,Cu 324.75,0.231
Comp. Cola Columna,Cu 324.75,0.404
Barren,Cu 324.75,0.410
Celda # 11-A,Cu 324.75,0.601
Celda # 11-B,Cu 324.75,0.071
Celda # 11-C,Cu 324.75,0.104
Celda #5-9,Cu 324.75,0.504
NE Tubo 1,Cu 324.75,0.016
NE Tubo 2,Cu 324.75,0.087
NE Tubo 4,Cu 324.75,0.128
NE Tubo 5,Cu 324.75,0.024
NE Tubo 6,Cu 324.75,0.041
NE Tubo 7,Cu 324.75,0.840
Barren Patios,Cu 324.75,0.347
Especial 1,Cu 324.75,0.103
Especial 2,Cu 324.75,0.080
Especial 3,Cu 324.75,0.083
Especial 4,Cu 324.75,0.090
Especial 5,Cu 324.75,0.082
Columna #1,Cu 324.75,0.348
Columna #2,Cu 324.75,0.315
Columna #3,Cu 324.75,0.316
Columna #4,Cu 324.75,0.304
Columna #5,Cu 324.75,0.314
