Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.677
Cabeza puntual retorno,Cu 324.75,0.606
Celda #(F1+F2),Cu 324.75,0.629
Puntual Noroeste,Cu 324.75,0.4
Tubo 3,Cu 324.75,0.335
NE Tubo 2,Cu 324.75,0.026
NE Tubo 4,Cu 324.75,0.436
Especial 1,Cu 324.75,0.467
Especial 2,Cu 324.75,1.645
Especial 3,Cu 324.75,0.065
Especial 4,Cu 324.75,0.087
Especial 5,Cu 324.75,1.562
Comp. Cola Columna,Cu 324.75,0.361
Barren,Cu 324.75,0.425
Barren Patios,Cu 324.75,0.383
NE Tubo 1,Cu 324.75,0.018
NE Tubo 5,Cu 324.75,0.014
NE Tubo 6,Cu 324.75,1.217
NE Tubo 7,Cu 324.75,0.293
Celda # 11-A,Cu 324.75,0.075
Celda # 11-B,Cu 324.75,0.301
Celda # 11-C,Cu 324.75,0.844
Celda # 6-F2,Cu 324.75,5.804
Celda #5-9,Cu 324.75,0.524
