Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.88
Comp. Cola Columna,Cu 324.75,1.735
Barren,Cu 324.75,1.755
Cabeza puntual retorno,Cu 324.75,1.858
Celda # 11-A,Cu 324.75,1.916
Celda # 11-B,Cu 324.75,1.051
Celda # 11-C,Cu 324.75,0.782
Celda #5-9,Cu 324.75,5.301
Celda #(F1+F2),Cu 324.75,1.811
NE Tubo 1,Cu 324.75,0.144
NE Tubo 2,Cu 324.75,0.339
NE Tubo 4,Cu 324.75,1.088
NE Tubo 5,Cu 324.75,1.081
NE Tubo 6,Cu 324.75,2.495
NE Tubo 7,Cu 324.75,5.968
Puntual Noroeste,Cu 324.75,2.063
Barren Patios,Cu 324.75,2.13
Tubo 3,Cu 324.75,1.396
Especial 1,Cu 324.75,0.547
Especial 2,Cu 324.75,0.211
Especial 3,Cu 324.75,0.23
Especial 4,Cu 324.75,0.325
Especial 5,Cu 324.75,0.25
Columna #1,Cu 324.75,1.88
Columna #2,Cu 324.75,1.846
Columna #3,Cu 324.75,1.773
Columna #4,Cu 324.75,1.732
Columna #5,Cu 324.75,1.706
