Sample ID,Analyte Name,Reported Conc (Calib)
Comp. cabeza columna,Cu 324.75,2.467
Comp. Cola Columna,Cu 324.75,2.195
Barren,Cu 324.75,2.315
Cabeza puntual retorno,Cu 324.75,2.343
Columna #1,Cu 324.75,2.297
Columna #2,Cu 324.75,2.328
Columna #3,Cu 324.75,2.355
Columna #4,Cu 324.75,2.333
Columna #5,Cu 324.75,2.281
Celda # 11-A,Cu 324.75,0.582
Celda # 11-B,Cu 324.75,0.048
Celda # 11-C,Cu 324.75,0.026
Celda #5-9,Cu 324.75,2.983
Celda #(F1+F2),Cu 324.75,2.883
NE Tubo 1,Cu 324.75,0.057
NE Tubo 2,Cu 324.75,0.2
NE Tubo 4,Cu 324.75,2.022
NE Tubo 5,Cu 324.75,7.874
NE Tubo 6,Cu 324.75,8.404
NE Tubo 7,Cu 324.75,0.739
Puntual Noroeste,Cu 324.75,2.8
Barren Patios,Cu 324.75,2.264
Tubo 3,Cu 324.75,1.948
Especial 1,Cu 324.75,0.245
Especial 3,Cu 324.75,0.678
Especial 4,Cu 324.75,3.241
Especial 5,Cu 324.75,0.12
Especial 2,Cu 324.75,0.025
Especial 6,Cu 324.75,0.001
