Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.510
Comp. Cola Columna,Cu 324.75,0.569
Barren,Cu 324.75,0.510
Cabeza puntual retorno,Cu 324.75,0.508
Celda # 11-A,Cu 324.75,0.144
Celda # 11-B,Cu 324.75,0.088
Celda # 11-C,Cu 324.75,0.287
Celda # 6-F2,Cu 324.75,1.873
Celda #5-9,Cu 324.75,4.367
Celda #(F1+F2),Cu 324.75,0.415
NE Tubo 1,Cu 324.75,0.059
NE Tubo 2,Cu 324.75,0.181
NE Tubo 4,Cu 324.75,0.545
NE Tubo 5,Cu 324.75,0.253
NE Tubo 6,Cu 324.75,0.224
NE Tubo 7,Cu 324.75,0.303
Barren Patios,Cu 324.75,0.504
Tubo 3,Cu 324.75,0.170
Especial 1,Cu 324.75,0.545
Especial 2,Cu 324.75,0.227
Especial 3,Cu 324.75,0.141
Especial 4,Cu 324.75,0.161
Especial 5,Cu 324.75,0.982
