Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.385
Cabeza puntual retorno,Cu 324.75,0.397
Celda #(F1+F2),Cu 324.75,0.442
Puntual Noroeste,Cu 324.75,0.549
Tubo 3,Cu 324.75,0.486
NE Tubo 2,Cu 324.75,0.021
NE Tubo 4,Cu 324.75,0.102
Especial 1,Cu 324.75,0.026
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.071
Especial 4,Cu 324.75,0.052
Especial 5,Cu 324.75,0.054
Columna #1,Cu 324.75,0.296
Columna #2,Cu 324.75,0.271
Columna #3,Cu 324.75,0.239
Columna #4,Cu 324.75,0.221
Columna #5,Cu 324.75,0.195
Comp. Cola Columna,Cu 324.75,0.196
Barren,Cu 324.75,0.24
Barren Patios,Cu 324.75,0.149
NE Tubo 1,Cu 324.75,0.138
NE Tubo 5,Cu 324.75,0.012
NE Tubo 6,Cu 324.75,0.013
NE Tubo 7,Cu 324.75,5.476
Celda # 11-A,Cu 324.75,0.066
Celda # 11-B,Cu 324.75,0.052
Celda # 11-C,Cu 324.75,0.047
Celda #5-9,Cu 324.75,0.032
