Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.2
Cabeza puntual retorno,Au 242.80,0.203
Celda #(F1+F2),Au 242.80,0.205
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.027
Celda # 11-A,Au 242.80,0.032
Celda # 11-B,Au 242.80,0.025
Celda # 11-C,Au 242.80,0.017
Celda #5-9,Au 242.80,0.113
Especial 1,Au 242.80,0.266
Especial 2,Au 242.80,0.112
Especial 3,Au 242.80,0.061
Especial 4,Au 242.80,0.064
Especial 5,Au 242.80,0.238
Columna #1,Au 242.80,0.11
Columna #2,Au 242.80,0.059
Columna #3,Au 242.80,0.04
Columna #5,Au 242.80,0.021
Columna #4,Au 242.80,0.014
