Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.919
Cabeza puntual retorno,Cu 324.75,0.858
Celda #(F1+F2),Cu 324.75,0.709
Puntual Noroeste,Cu 324.75,0.700
Tubo 3,Cu 324.75,0.694
Comp. Cola Columna,Cu 324.75,0.859
Barren,Cu 324.75,0.844
Celda # 11-A,Cu 324.75,0.863
Celda # 11-B,Cu 324.75,0.095
Celda # 11-C,Cu 324.75,0.128
Celda #5-9,Cu 324.75,0.975
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.405
NE Tubo 4,Cu 324.75,0.106
NE Tubo 5,Cu 324.75,0.011
NE Tubo 6,Cu 324.75,0.011
NE Tubo 7,Cu 324.75,1.176
Barren Patios,Cu 324.75,0.732
Especial 1,Cu 324.75,0.206
Especial 2,Cu 324.75,0.085
Especial 3,Cu 324.75,0.044
Especial 4,Cu 324.75,0.040
Especial 5,Cu 324.75,0.052
Columna #1,Cu 324.75,0.571
Columna #2,Cu 324.75,0.584
Columna #3,Cu 324.75,0.563
Columna #4,Cu 324.75,0.573
Columna #5,Cu 324.75,0.570
