Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.732
Cabeza puntual retorno,Cu 324.75,0.721
Celda #(F1+F2),Cu 324.75,0.197
Puntual Noroeste,Cu 324.75,0.189
Tubo 3,Cu 324.75,0.108
Comp. Cola Columna,Cu 324.75,0.686
Barren,Cu 324.75,0.522
Celda # 11-A,Cu 324.75,0.159
Celda # 11-B,Cu 324.75,0.159
Celda # 11-C,Cu 324.75,0.104
Celda # 6-F2,Cu 324.75,0.062
Celda #5-9,Cu 324.75,4.325
NE Tubo 1,Cu 324.75,0.049
NE Tubo 2,Cu 324.75,0.084
NE Tubo 4,Cu 324.75,0.183
NE Tubo 5,Cu 324.75,0.048
NE Tubo 6,Cu 324.75,0.029
NE Tubo 7,Cu 324.75,0.882
Barren Patios,Cu 324.75,0.680
Especial 1,Cu 324.75,2.150
Especial 2,Cu 324.75,0.672
Especial 3,Cu 324.75,0.086
Especial 4,Cu 324.75,0.080
Especial 5,Cu 324.75,1.060
