Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.004
Comp. Cola Columna,Cu 324.75,0.981
Barren,Cu 324.75,0.931
Cabeza puntual retorno,Cu 324.75,0.887
Celda # 11-A,Cu 324.75,0.418
Celda # 11-B,Cu 324.75,0.612
Celda # 11-C,Cu 324.75,2.735
Celda # 6-F2,Cu 324.75,0.104
Celda #5-9,Cu 324.75,3.526
Celda #(F1+F2),Cu 324.75,0.857
NE Tubo 1,Cu 324.75,0.101
NE Tubo 2,Cu 324.75,0.366
NE Tubo 4,Cu 324.75,0.515
NE Tubo 5,Cu 324.75,0.156
NE Tubo 6,Cu 324.75,0.187
NE Tubo 7,Cu 324.75,3.685
Puntual Noroeste,Cu 324.75,0.950
Barren Patios,Cu 324.75,1.026
Tubo 3,Cu 324.75,0.502
Especial 1,Cu 324.75,3.865
Especial 2,Cu 324.75,0.214
Especial 3,Cu 324.75,0.193
Especial 4,Cu 324.75,0.193
Especial 5,Cu 324.75,0.161
