Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,3.822
Columna #2,Cu 324.75,3.797
Columna #3,Cu 324.75,3.788
Columna #4,Cu 324.75,3.728
Columna #5,Cu 324.75,3.69
Comp. Cabeza Columna,Cu 324.75,3.574
Comp. Cola Columna,Cu 324.75,3.369
Barren,Cu 324.75,3.357
Cabeza puntual retorno,Cu 324.75,3.365
Celda # 11-A,Cu 324.75,0.094
Celda # 11-B,Cu 324.75,0.078
Celda # 11-C,Cu 324.75,1.129
Celda #5-9,Cu 324.75,5.694
Celda #(F1+F2),Cu 324.75,3.833
NE Tubo 1,Cu 324.75,0.05
NE Tubo 2,Cu 324.75,0.038
NE Tubo 4,Cu 324.75,0.043
NE Tubo 5,Cu 324.75,0.034
NE Tubo 6,Cu 324.75,0.007
NE Tubo 7,Cu 324.75,0.744
Puntual Noroeste,Cu 324.75,3.638
Barren Patios,Cu 324.75,2.877
Tubo 3,Cu 324.75,5.326
Especial 1,Cu 324.75,2.089
Especial 2,Cu 324.75,2.609
Especial 3,Cu 324.75,0.099
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,1.448
