Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.332
Comp. Cola Columna,Cu 324.75,0.362
Barren,Cu 324.75,0.306
Cabeza puntual retorno,Cu 324.75,0.315
Columna #1,Cu 324.75,0.339
Columna #2,Cu 324.75,0.347
Columna #3,Cu 324.75,0.373
Columna #4,Cu 324.75,0.362
Columna #5,Cu 324.75,0.355
Celda # 11-A,Cu 324.75,0.084
Celda # 11-B,Cu 324.75,0.054
Celda # 11-C,Cu 324.75,0.140
Celda #5-9,Cu 324.75,0.107
Celda #(F1+F2),Cu 324.75,0.341
NE Tubo 1,Cu 324.75,0.020
NE Tubo 2,Cu 324.75,0.078
NE Tubo 4,Cu 324.75,0.061
NE Tubo 5,Cu 324.75,0.055
NE Tubo 6,Cu 324.75,0.085
NE Tubo 7,Cu 324.75,0.060
Puntual Noroeste,Cu 324.75,0.348
Barren Patios,Cu 324.75,0.294
Tubo 3,Cu 324.75,1.233
Especial 1,Cu 324.75,0.033
Especial 2,Cu 324.75,0.030
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.681
Especial 5,Cu 324.75,0.059
