Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.395
Cabeza puntual retorno,Cu 324.75,0.291
Celda #(F1+F2),Cu 324.75,0.275
Puntual Noroeste,Cu 324.75,0.211
Tubo 3,Cu 324.75,0.060
Comp. Cola Columna,Cu 324.75,0.263
Barren,Cu 324.75,0.201
Celda # 11-A,Cu 324.75,0.253
Celda # 11-B,Cu 324.75,0.188
Celda # 11-C,Cu 324.75,0.054
Celda #5-9,Cu 324.75,0.164
NE Tubo 1,Cu 324.75,0.012
NE Tubo 2,Cu 324.75,0.053
NE Tubo 4,Cu 324.75,0.133
NE Tubo 5,Cu 324.75,0.100
NE Tubo 6,Cu 324.75,0.046
NE Tubo 7,Cu 324.75,0.661
Barren Patios,Cu 324.75,0.287
Especial 1,Cu 324.75,0.037
Especial 2,Cu 324.75,0.033
Especial 3,Cu 324.75,0.066
Especial 4,Cu 324.75,0.117
Especial 5,Cu 324.75,0.485
Columna #1,Cu 324.75,0.263
Columna #2,Cu 324.75,0.288
Columna #3,Cu 324.75,0.311
Columna #4,Cu 324.75,0.347
Columna #5,Cu 324.75,0.366
