Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,3.308
Comp. Cola Columna,Cu 324.75,3.869
Barren,Cu 324.75,3.533
Cabeza puntual retorno,Cu 324.75,3.314
Celda # 11-A,Cu 324.75,1.711
Celda # 11-B,Cu 324.75,0.105
Celda # 11-C,Cu 324.75,0.205
Celda #5-9,Cu 324.75,0.24
Celda #(F1+F2),Cu 324.75,3.21
NE Tubo 1,Cu 324.75,0.055
NE Tubo 2,Cu 324.75,0.046
NE Tubo 4,Cu 324.75,2.126
NE Tubo 5,Cu 324.75,3.353
NE Tubo 6,Cu 324.75,0.307
NE Tubo 7,Cu 324.75,13.08
Puntual Noroeste,Cu 324.75,3.586
Barren Patios,Cu 324.75,3.226
Tubo 3,Cu 324.75,1.123
Especial 1,Cu 324.75,0.086
Especial 2,Cu 324.75,0.051
Especial 3,Cu 324.75,0.211
Especial 4,Cu 324.75,0.717
Especial 5,Cu 324.75,0.07
Especial 6,Cu 324.75,0.023
Columna #1,Cu 324.75,3.047
Columna #2,Cu 324.75,3.07
Columna #3,Cu 324.75,3.023
Columna #4,Cu 324.75,3.018
Columna #5,Cu 324.75,2.963
