Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.309
Comp. Cola Columna,Ag 328.07,0.153
Barren,Ag 328.07,0.166
Cabeza puntual retorno,Ag 328.07,0.284
Celda # 11-A,Ag 328.07,0.018
Celda # 11-B,Ag 328.07,0.033
Celda # 11-C,Ag 328.07,0.589
Celda # 6-F2,Ag 328.07,0.32
Celda #5-9,Ag 328.07,0.029
Celda #(F1+F2),Ag 328.07,0.348
NE Tubo 1,Ag 328.07,0.027
NE Tubo 2,Ag 328.07,0.166
NE Tubo 4,Ag 328.07,0.326
NE Tubo 5,Ag 328.07,0.157
NE Tubo 6,Ag 328.07,0.06
NE Tubo 7,Ag 328.07,0.287
Puntual Noroeste,Ag 328.07,0.244
Barren Patios,Ag 328.07,0.182
Tubo 3,Ag 328.07,0.359
Especial 1,Ag 328.07,0.106
Especial 2,Ag 328.07,0.031
Especial 3,Ag 328.07,0.747
Especial 4,Ag 328.07,1.618
Especial 5,Ag 328.07,0.045
