Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.143
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.145
Celda # 11-A,Au 242.80,0.049
Celda # 11-B,Au 242.80,0.107
Celda # 11-C,Au 242.80,0.063
Celda #5-9,Au 242.80,0.043
Celda #(F1+F2),Au 242.80,0.158
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.107
NE Tubo 4,Au 242.80,0.111
NE Tubo 5,Au 242.80,0.027
NE Tubo 6,Au 242.80,0.032
NE Tubo 7,Au 242.80,0.158
Puntual Noroeste,Au 242.80,0.163
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.202
Especial 1,Au 242.80,0.116
Especial 2,Au 242.80,0.201
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.063
Especial 6,Au 242.80,0.002
Columna #1,Au 242.80,0.082
Columna #2,Au 242.80,0.057
Columna #3,Au 242.80,0.032
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.009
