Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,4.163
Comp. Cola Columna,Cu 324.75,4.104
Barren,Cu 324.75,4.101
Cabeza puntual retorno,Cu 324.75,4.029
Celda # 11-A,Cu 324.75,2.301
Celda # 11-B,Cu 324.75,0.113
Celda # 11-C,Cu 324.75,0.359
Celda #5-9,Cu 324.75,0.368
Celda #(F1+F2),Cu 324.75,3.974
NE Tubo 1,Cu 324.75,0.098
NE Tubo 2,Cu 324.75,0.108
NE Tubo 4,Cu 324.75,1.943
NE Tubo 5,Cu 324.75,4.065
NE Tubo 6,Cu 324.75,0.445
NE Tubo 7,Cu 324.75,15.33
Puntual Noroeste,Cu 324.75,4.294
Barren Patios,Cu 324.75,4.113
Tubo 3,Cu 324.75,1.715
Especial 1,Cu 324.75,0.142
Especial 2,Cu 324.75,0.129
Especial 3,Cu 324.75,0.286
Especial 4,Cu 324.75,1.016
Especial 5,Cu 324.75,0.165
Especial 6,Cu 324.75,0.126
Columna #1,Cu 324.75,3.729
Columna #2,Cu 324.75,3.461
Columna #3,Cu 324.75,3.317
Columna #4,Cu 324.75,3.407
Columna #5,Cu 324.75,3.79
