Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.102
Cabeza puntual retorno,Au 242.80,0.103
Celda #(F1+F2),Au 242.80,0.114
Especial 1,Au 242.80,0.066
Especial 2,Au 242.80,0.05
Especial 3,Au 242.80,0.123
Especial 4,Au 242.80,0.108
Especial 5,Au 242.80,0.048
Columna #1,Au 242.80,0.066
Columna #2,Au 242.80,0.048
Columna #3,Au 242.80,0.033
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.004
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.026
Celda # 11-B,Au 242.80,0.017
Celda # 11-C,Au 242.80,0.014
Celda #5-9,Au 242.80,0.021
