Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.302
Comp. Cola Columna,Cu 324.75,0.33
Barren,Cu 324.75,0.385
Cabeza puntual retorno,Cu 324.75,0.249
Columna #1,Cu 324.75,0.246
Columna #2,Cu 324.75,0.254
Columna #3,Cu 324.75,0.26
Columna #4,Cu 324.75,0.273
Columna #5,Cu 324.75,0.275
Celda # 11-A,Cu 324.75,0.126
Celda # 11-B,Cu 324.75,0.051
Celda # 11-C,Cu 324.75,0.1
Celda #5-9,Cu 324.75,0.324
Celda #(F1+F2),Cu 324.75,0.296
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.035
NE Tubo 4,Cu 324.75,0.033
NE Tubo 5,Cu 324.75,0.04
NE Tubo 6,Cu 324.75,0.031
NE Tubo 7,Cu 324.75,0.769
Puntual Noroeste,Cu 324.75,0.308
Barren Patios,Cu 324.75,0.1
Tubo 3,Cu 324.75,0.435
Especial 1,Cu 324.75,0.028
Especial 2,Cu 324.75,0.027
Especial 3,Cu 324.75,0.158
Especial 4,Cu 324.75,0.152
Especial 5,Cu 324.75,0.047
