Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.590
Cabeza puntual retorno,Ag 328.07,0.601
Celda #(F1+F2),Ag 328.07,0.621
Comp. Cola Columna,Ag 328.07,0.356
Barren,Ag 328.07,0.354
Celda # 11-A,Ag 328.07,0.025
Celda # 11-B,Ag 328.07,0.031
Celda # 11-C,Ag 328.07,0.018
Celda #5-9,Ag 328.07,0.036
Especial 1,Ag 328.07,0.034
Especial 2,Ag 328.07,0.042
Especial 3,Ag 328.07,0.026
Especial 4,Ag 328.07,0.031
Especial 5,Ag 328.07,0.039
Columna #1,Ag 328.07,0.571
Columna #2,Ag 328.07,0.519
Columna #3,Ag 328.07,0.481
Columna #4,Ag 328.07,0.419
Columna #5,Ag 328.07,0.370
NE Tubo1,Ag 328.07,0.647
NE Tubo 2,Ag 328.07,0.159
NE Tubo 4,Ag 328.07,1.220
NE Tubo 5,Ag 328.07,0.332
NE Tubo 6,Ag 328.07,0.608
NE Tubo 7,Ag 328.07,0.711
Puntual Noroeste,Ag 328.07,0.821
Barren Patios,Ag 328.07,0.350
Tubo 3,Ag 328.07,0.997
