Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.251
Cabeza puntual retorno,Ag 328.07,0.258
Celda #(F1+F2),Ag 328.07,0.265
Puntual Noroeste,Ag 328.07,0.247
Tubo 3,Ag 328.07,0.469
NE Tubo 2,Ag 328.07,0.058
NE Tubo 4,Ag 328.07,0.051
Especial 1,Ag 328.07,0.072
Especial 2,Ag 328.07,0.16
Especial 3,Ag 328.07,0.039
Especial 4,Ag 328.07,0.036
Especial 5,Ag 328.07,0.067
Columna #1,Ag 328.07,0.24
Columna #2,Ag 328.07,0.25
Columna #3,Ag 328.07,0.251
Columna #4,Ag 328.07,0.231
Columna #5,Ag 328.07,0.223
Comp. Cola Columna,Ag 328.07,0.243
Barren,Ag 328.07,0.261
Barren Patios,Ag 328.07,0.241
NE Tubo 1,Ag 328.07,1.809
NE Tubo 5,Ag 328.07,0.019
NE Tubo 6,Ag 328.07,0.011
NE Tubo 7,Ag 328.07,0.186
Celda # 11-A,Ag 328.07,0.024
Celda # 11-B,Ag 328.07,0.024
Celda # 11-C,Ag 328.07,0.022
Celda #5-9,Ag 328.07,0.071
