Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.851
Comp. Cola Columna,Cu 324.75,1.284
Barren,Cu 324.75,1.093
Cabeza puntual retorno,Cu 324.75,1.947
Columna #1,Cu 324.75,1.757
Columna #2,Cu 324.75,1.914
Columna #3,Cu 324.75,1.929
Columna #4,Cu 324.75,1.817
Columna #5,Cu 324.75,1.659
Celda # 11-A,Cu 324.75,0.087
Celda # 11-B,Cu 324.75,1.487
Celda # 11-C,Cu 324.75,0.089
Celda #5-9,Cu 324.75,0.036
Celda #(F1+F2),Cu 324.75,1.732
NE Tubo 1,Cu 324.75,10.97
NE Tubo 2,Cu 324.75,1.256
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.016
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,0.452
Puntual Noroeste,Cu 324.75,1.075
Barren Patios,Cu 324.75,1.065
Tubo 3,Cu 324.75,1.177
Especial 1,Cu 324.75,0.057
Especial 2,Cu 324.75,0.057
Especial 3,Cu 324.75,0.112
Especial 4,Cu 324.75,0.081
Especial 5,Cu 324.75,0.051
