Analista,,,,,,,,,,
Fecha de inicio,23/01/2023 10:46 a. m.  GMT: 23/01/2023 04:46 p. m.,,,,,,,,,
Hoja de trabajo,SA000123_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5119,,mg/L,4,0.0167,-0.0013,0.0174,0.0167,0.016
,BLANCO,-0.0074,,mg/L,>100,-0.0002,-0.001,0,-0.0005,-0.0003
,BLANCO REACTIVO,0,,mg/L,15.7,0.0004,-0.0007,0.0003,0.0005,0.0005
,SA000123-001,0.2661,,mg/L,0.9,0.0374,-0.0019,0.037,0.0377,0.0374
,SA000123-002,0.3331,,mg/L,0.1,0.0469,-0.0017,0.0469,0.0469,0.0468
,SA000123-003,0.7359,,mg/L,0.9,0.1038,-0.0017,0.1048,0.1031,0.1035
,SA000123-004,0.1725,,mg/L,0.8,0.0243,-0.0019,0.0242,0.0245,0.0241
,SA000123-005,0.16,,mg/L,1.7,0.0224,-0.002,0.0228,0.0224,0.0221
,PATRON,0.4958,,mg/L,3.6,0.0162,-0.002,0.0166,0.0155,0.0165
,SA000123-006,0.2186,,mg/L,0.4,0.0308,-0.0019,0.0307,0.0309,0.0309
,SA000123-007,0.1717,,mg/L,1,0.0241,-0.0017,0.0243,0.0241,0.0238
,SA000123-008,0.1762,,mg/L,1.8,0.0248,-0.0019,0.0247,0.0244,0.0252
,SA000123-009,0.0922,,mg/L,2.6,0.0129,-0.0019,0.0126,0.0133,0.0128
,SA000123-010,0.0818,,mg/L,1.9,0.0115,-0.0016,0.0117,0.0114,0.0113
,PATRON,0.4891,,mg/L,1.1,0.016,-0.0021,0.016,0.0161,0.0158
,BLANCO,-0.0012,,mg/L,>100,0,-0.002,-0.0001,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,24.1,0.0003,-0.0014,0.0003,0.0002,0.0003
,SA000123-011,0.0038,,mg/L,20.3,0.0005,-0.0017,0.0007,0.0005,0.0005
,SA000123-012,0.3185,,mg/L,0.4,0.0447,-0.0017,0.0449,0.0446,0.0447
,SA000123-013,0.2102,,mg/L,0.9,0.0295,-0.0019,0.0295,0.0293,0.0298
,SA000123-014,0.2259,,mg/L,0.5,0.0317,-0.0016,0.0317,0.0315,0.0318
,SA000123-015,0.0937,,mg/L,1.3,0.0131,-0.0017,0.0131,0.013,0.0133
,PATRON,0.5073,,mg/L,0.7,0.0166,-0.0022,0.0167,0.0165,0.0165
,SA000123-017,0.0927,,mg/L,2.5,0.013,-0.0019,0.0127,0.0134,0.0129
,SA000123-018,0.1266,,mg/L,1.3,0.0177,-0.0018,0.0175,0.018,0.0177
,SA000123-019,0.0917,,mg/L,3.5,0.0128,-0.0016,0.013,0.0132,0.0123
,SA000123-020,0.0909,,mg/L,0.8,0.0127,-0.0019,0.0126,0.0128,0.0127
,SA000123-021,0.355,,mg/L,0.4,0.05,-0.0015,0.0497,0.0501,0.0501
,PATRON,0.4991,,mg/L,0.2,0.0163,-0.0019,0.0163,0.0163,0.0163
,BLANCO,-0.0035,,mg/L,>100,-0.0001,-0.0017,0,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,32,0.0004,-0.0014,0.0004,0.0005,0.0002
,SA000123-022,0.4724,,mg/L,0.8,0.0665,-0.0018,0.0659,0.0665,0.067
,SA000123-023,0.1557,,mg/L,1.3,0.0218,-0.0019,0.0222,0.0216,0.0217
,SA000123-024,0.0014,,mg/L,>100,0.0002,-0.0019,0.0004,0.0004,-0.0002
,SA000123-025,0.0954,,mg/L,1.7,0.0134,-0.0018,0.0134,0.0136,0.0132
,SA000123-026,0.1429,,mg/L,0.7,0.02,-0.0019,0.02,0.02,0.0202
,PATRON,0.4973,,mg/L,1.3,0.0162,-0.0024,0.0161,0.0161,0.0165
,SA000123-027,0.0765,,mg/L,1.9,0.0107,-0.0018,0.0106,0.0107,0.0109
,SA000123-028,0.125,,mg/L,1.3,0.0175,-0.0019,0.0177,0.0173,0.0176
,SA000123-029,0.1036,,mg/L,2.3,0.0145,-0.0019,0.0149,0.0143,0.0144
,SA000123-030,0.411,,mg/L,1.1,0.0579,-0.0015,0.0572,0.0585,0.058
,SA000123-031,0.2703,,mg/L,0.6,0.038,-0.0018,0.038,0.0381,0.0377
,PATRON,0.5004,,mg/L,1.6,0.0163,-0.0023,0.0162,0.0161,0.0166
,BLANCO,0.0034,,mg/L,>100,0.0001,-0.0023,-0.0002,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0013,0.0005,0.0001,-0.0002
,SA000123-032,0.1958,,mg/L,0.6,0.0275,-0.0014,0.0274,0.0277,0.0274
,PATRON,0.4929,,mg/L,3.1,0.0161,-0.0021,0.0163,0.0164,0.0155
,BLANCO,-0.0034,,mg/L,>100,-0.0001,-0.0015,-0.0004,-0.0003,0.0004
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0013,0,0,0.0004
