Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.02
Comp. Cola Columna,Cu 324.75,1.178
Barren,Cu 324.75,1.067
Cabeza puntual retorno,Cu 324.75,0.899
Celda # 11-A,Cu 324.75,0.207
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,0.904
Celda # 6-F2,Cu 324.75,0.097
Celda #5-9,Cu 324.75,0.121
Celda #(F1+F2),Cu 324.75,1.094
NE Tubo 1,Cu 324.75,0.105
NE Tubo 2,Cu 324.75,0.169
NE Tubo 4,Cu 324.75,1.413
NE Tubo 5,Cu 324.75,0.741
NE Tubo 6,Cu 324.75,0.155
NE Tubo 7,Cu 324.75,3.291
Puntual Noroeste,Cu 324.75,1.022
Barren Patios,Cu 324.75,1.048
Tubo 3,Cu 324.75,0.34
Especial 1,Cu 324.75,0.142
Especial 2,Cu 324.75,0.104
Especial 3,Cu 324.75,0.17
Especial 4,Cu 324.75,0.257
Especial 5,Cu 324.75,0.133
