Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.377
Comp. Cola Columna,Ag 328.07,0.145
Barren,Ag 328.07,0.2
Cabeza puntual retorno,Ag 328.07,0.35
Celda # 11-A,Ag 328.07,0.044
Celda # 11-B,Ag 328.07,0.401
Celda # 11-C,Ag 328.07,0.059
Celda # 6-F2,Ag 328.07,1.013
Celda #5-9,Ag 328.07,0.137
Celda #(F1+F2),Ag 328.07,0.349
NE Tubo 1,Ag 328.07,0.035
NE Tubo 2,Ag 328.07,0.045
NE Tubo 4,Ag 328.07,0.053
NE Tubo 5,Ag 328.07,0.03
NE Tubo 6,Ag 328.07,0.058
NE Tubo 7,Ag 328.07,0.042
Puntual Noroeste,Ag 328.07,0.053
Barren Patios,Ag 328.07,0.151
Tubo 3,Ag 328.07,0.075
Especial 1,Ag 328.07,1.676
Especial 2,Ag 328.07,0.131
Especial 3,Ag 328.07,0.058
Especial 4,Ag 328.07,0.038
Especial 5,Ag 328.07,1.145
Barren 2,Ag 328.07,0.147
