Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.44
Cabeza puntual retorno,Cu 324.75,1.46
Celda #(F1+F2),Cu 324.75,0.949
Puntual Noroeste,Cu 324.75,0.867
Tubo 3,Cu 324.75,1.232
Comp. Cola Columna,Cu 324.75,1.38
Barren,Cu 324.75,1.502
Celda # 11-A,Cu 324.75,0.501
Celda # 11-B,Cu 324.75,0.012
Celda # 11-C,Cu 324.75,0.058
Celda #5-9,Cu 324.75,5.606
NE Tubo 1,Cu 324.75,0.095
NE Tubo 2,Cu 324.75,0.006
NE Tubo 4,Cu 324.75,0.064
NE Tubo 5,Cu 324.75,0.038
NE Tubo 6,Cu 324.75,0.006
NE Tubo 7,Cu 324.75,0.497
Barren Patios,Cu 324.75,1.294
Especial 1,Cu 324.75,2.952
Especial 2,Cu 324.75,2.733
Especial 3,Cu 324.75,0.061
Especial 4,Cu 324.75,0.012
Especial 5,Cu 324.75,3.873
Columna #1,Cu 324.75,1.167
Columna #2,Cu 324.75,1.105
Columna #3,Cu 324.75,1.145
Columna #4,Cu 324.75,1.201
Columna #5,Cu 324.75,1.189
