"Analista",""
"Fecha de inicio","12:16 p. m. 23/01/2023"
"Hoja de trabajo","Sa000120_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",1.0027,"","mg/L",1.5,0.1274,0.1286,0.1283,0.1252
"Ag","BLANCO",0.0053,"","mg/L",21.7,0.0007,0.0005,0.0008,0.0008
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",3.5,0.0009,0.0009,0.0009,0.0009
"Ag","SA000120-001",1.8176,"","mg/L",1.4,0.0095,0.0093,0.0095,0.0096
"Ag","SA000120-002",1.7088,"","mg/L",1.1,0.0089,0.0088,0.0089,0.0090
"Ag","SA000120-003",1.7209,"","mg/L",1.1,0.0090,0.0091,0.0089,0.0089
"Ag","SA000120-004",0.0066,"","mg/L",9.6,0.0005,0.0005,0.0006,0.0005
"Ag","SA000120-005",1.9929,"","mg/L",0.7,0.0104,0.0103,0.0105,0.0104
"Ag","PATRON",0.9905,"","mg/L",0.3,0.1259,0.1258,0.1263,0.1255
"Ag","SA000120-006",5.4548,"","mg/L",0.6,0.0284,0.0284,0.0283,0.0286
"Ag","SA000120-007",3.1097,"","mg/L",1.1,0.0162,0.0161,0.0160,0.0164
"Ag","SA000120-008",3.3687,"","mg/L",2.7,0.0176,0.0181,0.0173,0.0173
"Ag","SA000120-009",0.2477,"","mg/L",4.3,0.0013,0.0013,0.0013,0.0012
"Ag","SA000120-010",2.1666,"","mg/L",1.3,0.0113,0.0113,0.0114,0.0111
"Ag","PATRON",0.9998,"","mg/L",1.0,0.1344,0.1359,0.1335,0.1338
"Ag","BLANCO",-0.0002,"","mg/L",">100",0.0000,-0.0001,-0.0001,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",63.0,0.0001,0.0001,0.0001,0.0000
"Ag","SA000120-011",3.0447,"","mg/L",1.4,0.0167,0.0167,0.0165,0.0170
"Ag","SA000120-012",8.0620,"","mg/L",0.5,0.0441,0.0440,0.0444,0.0440
"Ag","SA000120-013",11.0277,"","mg/L",1.0,0.0602,0.0600,0.0608,0.0596
"Ag","SA000120-014",1.9026,"","mg/L",0.5,0.0104,0.0105,0.0105,0.0104
"Ag","SA000120-015",2.1361,"","mg/L",0.8,0.0117,0.0118,0.0116,0.0117
"Ag","PATRON",1.0049,"","mg/L",0.4,0.1350,0.1356,0.1349,0.1346
"Ag","SA000120-016",11.2456,"","mg/L",0.7,0.0614,0.0612,0.0612,0.0619
"Ag","SA000120-017",25.7118,"","mg/L",0.9,0.1384,0.1376,0.1378,0.1397
"Ag","PATRON",1.0134,"","mg/L",0.4,0.1361,0.1361,0.1356,0.1367
"Ag","BLANCO",0.0000,"","mg/L",">100",0.0000,0.0001,0.0000,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",55.8,0.0001,0.0001,0.0001,0.0000
