Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.391
Comp. Cola Columna,Cu 324.75,0.451
Barren,Cu 324.75,0.327
Cabeza puntual retorno,Cu 324.75,0.377
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,0.069
Celda # 11-C,Cu 324.75,0.166
Celda #5-9,Cu 324.75,0.159
Celda #(F1+F2),Cu 324.75,0.399
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.113
NE Tubo 4,Cu 324.75,0.079
NE Tubo 5,Cu 324.75,0.071
NE Tubo 6,Cu 324.75,0.103
NE Tubo 7,Cu 324.75,0.071
Puntual Noroeste,Cu 324.75,0.368
Barren Patios,Cu 324.75,0.338
Tubo 3,Cu 324.75,1.256
Especial 1,Cu 324.75,0.055
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.064
Especial 4,Cu 324.75,0.072
Especial 5,Cu 324.75,0.058
Columna #1,Cu 324.75,0.384
Columna #2,Cu 324.75,0.403
Columna #3,Cu 324.75,0.398
Columna #4,Cu 324.75,0.379
Columna #5,Cu 324.75,0.365
