Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.697
Comp. Cola Columna,Cu 324.75,0.513
Barren,Cu 324.75,0.544
Cabeza puntual retorno,Cu 324.75,0.663
Celda # 11-A,Cu 324.75,0.526
Celda # 11-B,Cu 324.75,0.078
Celda # 11-C,Cu 324.75,0.057
Celda #5-9,Cu 324.75,0.01
Celda #(F1+F2),Cu 324.75,0.717
NE Tubo 1,Cu 324.75,0.02
NE Tubo 2,Cu 324.75,0.174
NE Tubo 4,Cu 324.75,0.122
NE Tubo 5,Cu 324.75,0.076
NE Tubo 6,Cu 324.75,0.071
NE Tubo 7,Cu 324.75,1.809
Puntual Noroeste,Cu 324.75,0.653
Barren Patios,Cu 324.75,0.529
Tubo 3,Cu 324.75,1.7
Especial 1,Cu 324.75,0.059
Especial 2,Cu 324.75,0.087
Especial 3,Cu 324.75,0.786
Especial 4,Cu 324.75,1.77
Especial 5,Cu 324.75,0.109
Columna #1,Cu 324.75,0.722
Columna #2,Cu 324.75,0.677
Columna #3,Cu 324.75,0.623
Columna #4,Cu 324.75,0.568
Columna #5,Cu 324.75,0.521
