Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,12.88
Comp. Cola Columna,Cu 324.75,13.00
Barren,Cu 324.75,12.37
Cabeza puntual retorno,Cu 324.75,13.04
Celda # 11-A,Cu 324.75,40.57
Celda # 11-B,Cu 324.75,37.30
Celda # 11-C,Cu 324.75,1.171
Celda # 6-F2,Cu 324.75,0.799
Celda #5-9,Cu 324.75,0.078
Celda #(F1+F2),Cu 324.75,1.520
NE Tubo 1,Cu 324.75,2.616
NE Tubo 2,Cu 324.75,1.584
NE Tubo 4,Cu 324.75,0.926
NE Tubo 5,Cu 324.75,1.803
NE Tubo 6,Cu 324.75,0.274
NE Tubo 7,Cu 324.75,1.384
Puntual Noroeste,Cu 324.75,1.449
Tubo 3,Cu 324.75,1.779
Especial 1,Cu 324.75,0.100
Especial 2,Cu 324.75,0.033
Especial 3,Cu 324.75,0.103
Especial 4,Cu 324.75,0.150
Especial 5,Cu 324.75,0.033
