Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.404
Cabeza puntual retorno,Cu 324.75,0.366
Celda #(F1+F2),Cu 324.75,0.202
Puntual Noroeste,Cu 324.75,0.182
Tubo 3,Cu 324.75,0.133
Comp. Cola Columna,Cu 324.75,0.376
Barren,Cu 324.75,0.396
Celda # 11-A,Cu 324.75,0.301
Celda # 11-B,Cu 324.75,1.284
Celda # 11-C,Cu 324.75,0.515
Celda #5-9,Cu 324.75,0.216
NE Tubo 1,Cu 324.75,0.027
NE Tubo 2,Cu 324.75,0.864
NE Tubo 4,Cu 324.75,0.038
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.016
NE Tubo 7,Cu 324.75,0.166
Barren Patios,Cu 324.75,0.297
Especial 1,Cu 324.75,0.048
Especial 2,Cu 324.75,0.133
Especial 3,Cu 324.75,0.086
Especial 4,Cu 324.75,0.080
Especial 5,Cu 324.75,3.414
Columna #1,Cu 324.75,0.297
Columna #2,Cu 324.75,0.312
Columna #3,Cu 324.75,0.313
Columna #4,Cu 324.75,0.328
Columna #5,Cu 324.75,0.333
