Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.233
Comp. Cola Columna,Cu 324.75,0.104
Barren,Cu 324.75,0.122
Cabeza puntual retorno,Cu 324.75,0.224
Columna #1,Cu 324.75,0.199
Columna #2,Cu 324.75,0.153
Columna #3,Cu 324.75,0.13
Columna #4,Cu 324.75,0.164
Columna #5,Cu 324.75,0.15
Celda # 11-A,Cu 324.75,0.122
Celda # 11-B,Cu 324.75,0.058
Celda # 11-C,Cu 324.75,0.034
Celda #5-9,Cu 324.75,0.021
Celda #(F1+F2),Cu 324.75,0.273
NE Tubo 1,Cu 324.75,0.023
NE Tubo 2,Cu 324.75,0.117
NE Tubo 4,Cu 324.75,0.08
NE Tubo 5,Cu 324.75,0.058
NE Tubo 6,Cu 324.75,0.409
NE Tubo 7,Cu 324.75,1.005
Puntual Noroeste,Cu 324.75,0.336
Tubo 3,Cu 324.75,0.448
Especial 1,Cu 324.75,0.053
Especial 2,Cu 324.75,0.029
Especial 3,Cu 324.75,0.164
Especial 4,Cu 324.75,0.237
Especial 5,Cu 324.75,0.056
