Analyst,CLAUDIA DELGADO,,,,
Date Started,11/07/2023,,,,
Worksheet,LC000691_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
11/07/2023,03:26:00 a. m.,PATRON,0.919,,mg/L
11/07/2023,03:27:00 a. m.,BLANCO,0.004,,mg/L
11/07/2023,03:28:00 a. m.,REAGENT BLANK,-0.019,,mg/L
11/07/2023,03:29:00 a. m.,LC000691-001,0.301,,mg/L
11/07/2023,03:30:00 a. m.,LC000691-002,0.493,,mg/L
11/07/2023,03:31:00 a. m.,LC000691-003,1.491,,mg/L
11/07/2023,03:32:00 a. m.,LC000691-004,0.985,,mg/L
11/07/2023,03:33:00 a. m.,LC000691-005,0.014,,mg/L
11/07/2023,03:34:00 a. m.,LC000691-006,0.852,,mg/L
11/07/2023,03:35:00 a. m.,PATRON,0.924,,mg/L
11/07/2023,03:36:00 a. m.,LC000691-007,0.736,,mg/L
11/07/2023,03:37:00 a. m.,LC000691-008,1.297,,mg/L
11/07/2023,03:38:00 a. m.,LC000691-009,0.651,,mg/L
11/07/2023,03:39:00 a. m.,LC000691-010,0.715,,mg/L
11/07/2023,03:40:00 a. m.,LC000691-011,0.957,,mg/L
11/07/2023,03:41:00 a. m.,LC000691-012,0.089,,mg/L
11/07/2023,03:42:00 a. m.,PATRON,0.880,,mg/L
11/07/2023,03:43:00 a. m.,LC000691-013,0.182,,mg/L
11/07/2023,03:44:00 a. m.,LC000691-014,0.147,,mg/L
11/07/2023,03:45:00 a. m.,LC000691-015,0.264,,mg/L
11/07/2023,03:46:00 a. m.,LC000691-016,0.460,,mg/L
11/07/2023,03:47:00 a. m.,LC000691-017,0.229,,mg/L
11/07/2023,03:48:00 a. m.,LC000691-018,0.192,,mg/L
11/07/2023,03:49:00 a. m.,PATRON,0.891,,mg/L
11/07/2023,03:50:00 a. m.,LC000691-019,1.084,,mg/L
11/07/2023,03:51:00 a. m.,LC000691-020,0.642,,mg/L
11/07/2023,03:52:00 a. m.,LC000691-021,0.057,,mg/L
11/07/2023,03:53:00 a. m.,LC000691-022,0.056,,mg/L
11/07/2023,03:54:00 a. m.,LC000691-023,0.048,,mg/L
11/07/2023,03:55:00 a. m.,LC000691-024,0.035,,mg/L
11/07/2023,03:56:00 a. m.,PATRON,0.899,,mg/L
,,,,,
Method: Au ALTA (Flame),,,,,
