Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.585
Cabeza puntual retorno,Cu 324.75,0.550
Celda #(F1+F2),Cu 324.75,0.394
Puntual Noroeste,Cu 324.75,0.369
Tubo 3,Cu 324.75,0.250
Comp. Cola Columna,Cu 324.75,0.550
Barren,Cu 324.75,0.616
Celda # 11-A,Cu 324.75,0.441
Celda # 11-B,Cu 324.75,0.203
Celda # 11-C,Cu 324.75,0.103
Celda #5-9,Cu 324.75,0.745
NE Tubo 1,Cu 324.75,0.038
NE Tubo 2,Cu 324.75,0.061
NE Tubo 4,Cu 324.75,0.084
NE Tubo 5,Cu 324.75,0.004
NE Tubo 6,Cu 324.75,0.021
NE Tubo 7,Cu 324.75,0.263
Barren Patios,Cu 324.75,0.498
Especial 1,Cu 324.75,1.597
Especial 2,Cu 324.75,0.114
Especial 3,Cu 324.75,0.106
Especial 4,Cu 324.75,0.077
Especial 5,Cu 324.75,0.090
Columna #1,Cu 324.75,0.492
Columna #2,Cu 324.75,0.469
Columna #3,Cu 324.75,0.468
Columna #4,Cu 324.75,0.480
Columna #5,Cu 324.75,0.469
