"Analista",""
"Fecha de inicio","11:57 a. m. 19/01/2023"
"Hoja de trabajo","Sa000076_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",0.9999,"","mg/L",0.0,0.1272,0.1272,0.1272,0.1272
"Ag","BLANCO",0.0007,"","mg/L",73.8,0.0001,0.0001,0.0001,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0000,0.0002,0.0000
"Ag","SA000076-001",1.6214,"","mg/L",0.9,0.0082,0.0083,0.0082,0.0082
"Ag","SA000076-002",2.2309,"","mg/L",0.3,0.0115,0.0115,0.0115,0.0115
"Ag","SA000076-003",1.9145,"","mg/L",0.8,0.0098,0.0099,0.0097,0.0098
"Ag","SA000076-004",1.7479,"","mg/L",0.9,0.0089,0.0089,0.0089,0.0088
"Ag","SA000076-005",2.0674,"","mg/L",1.2,0.0106,0.0107,0.0104,0.0106
"Ag","PATRON",1.0001,"","mg/L",0.3,0.1272,0.1272,0.1276,0.1268
"Ag","SA000076-006",1.4025,"","mg/L",15.1,0.0073,0.0060,0.0079,0.0080
"Ag","SA000076-007",1.1716,"","mg/L",3.0,0.0060,0.0061,0.0060,0.0058
"Ag","SA000076-008",1.4002,"","mg/L",1.3,0.0070,0.0070,0.0070,0.0071
"Ag","SA000076-009",0.7715,"","mg/L",1.6,0.0039,0.0039,0.0038,0.0038
"Ag","SA000076-010",0.7721,"","mg/L",1.2,0.0039,0.0038,0.0039,0.0039
"Ag","PATRON",1.0028,"","mg/L",0.1,0.1276,0.1277,0.1274,0.1275
"Ag","BLANCO",0.0074,"","mg/L",66.5,0.0009,0.0005,0.0016,0.0007
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",11.2,0.0007,0.0007,0.0006,0.0006
"Ag","SA000076-011",2.0105,"","mg/L",1.2,0.0103,0.0103,0.0102,0.0104
"Ag","SA000076-012",0.9525,"","mg/L",3.0,0.0048,0.0049,0.0047,0.0046
"Ag","SA000076-013",-0.1109,"","mg/L",0.9,-0.0006,-0.0006,-0.0005,-0.0006
"Ag","SA000076-014",1.1491,"","mg/L",0.9,0.0059,0.0059,0.0060,0.0059
"Ag","SA000076-015",1.0875,"","mg/L",2.7,0.0055,0.0057,0.0054,0.0055
"Ag","PATRON",1.0009,"","mg/L",0.5,0.1273,0.1276,0.1278,0.1265
"Ag","SA000076-016",1.1550,"","mg/L",1.4,0.0058,0.0058,0.0057,0.0058
"Ag","SA000076-017",0.9001,"","mg/L",0.7,0.0046,0.0046,0.0046,0.0046
"Ag","SA000076-018",0.8482,"","mg/L",2.8,0.0044,0.0043,0.0045,0.0043
"Ag","SA000076-019",-0.0243,"","mg/L",28.6,-0.0001,-0.0002,-0.0001,-0.0001
"Ag","SA000076-020",0.9236,"","mg/L",1.5,0.0047,0.0046,0.0048,0.0048
"Ag","PATRON",1.0047,"","mg/L",0.7,0.1278,0.1275,0.1287,0.1272
"Ag","BLANCO",-0.0055,"","mg/L",14.3,-0.0007,-0.0007,-0.0008,-0.0006
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0002,0.0000,0.0000
"Ag","SA000076-021",1.4571,"","mg/L",1.4,0.0075,0.0074,0.0074,0.0076
"Ag","SA000076-022",2.4658,"","mg/L",1.1,0.0124,0.0124,0.0125,0.0122
"Ag","SA000076-023",2.6992,"","mg/L",0.5,0.0137,0.0138,0.0137,0.0138
"Ag","SA000076-024",2.7310,"","mg/L",1.6,0.0141,0.0138,0.0142,0.0142
"Ag","SA000076-025",1.8810,"","mg/L",2.0,0.0097,0.0095,0.0099,0.0097
"Ag","PATRON",1.0010,"","mg/L",1.2,0.1273,0.1266,0.1262,0.1291
"Ag","SA000076-026",2.0414,"","mg/L",1.1,0.0103,0.0104,0.0103,0.0102
"Ag","SA000076-027",2.5089,"","mg/L",1.4,0.0125,0.0123,0.0127,0.0126
"Ag","SA000076-028",5.3535,"","mg/L",0.9,0.0274,0.0275,0.0275,0.0271
"Ag","SA000076-029",4.2085,"","mg/L",0.9,0.0214,0.0214,0.0212,0.0216
"Ag","SA000076-030",3.1411,"","mg/L",0.4,0.0160,0.0160,0.0161,0.0160
"Ag","PATRON",1.0012,"","mg/L",0.9,0.1273,0.1274,0.1284,0.1262
"Ag","BLANCO",0.0006,"","mg/L",81.9,0.0001,0.0001,0.0001,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0003,0.0000,-0.0001
"Ag","SA000076-031",2.0812,"","mg/L",2.3,0.0106,0.0105,0.0108,0.0104
"Ag","SA000076-032",16.2328,"","mg/L",0.9,0.0836,0.0829,0.0835,0.0845
"Ag","PATRON",1.0105,"","mg/L",0.9,0.1285,0.1285,0.1274,0.1298
"Ag","BLANCO",-0.0008,"","mg/L",87.4,-0.0001,-0.0002,0.0000,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0001,0.0001,0.0000,0.0003
