Sample ID,Analyte Name,Reported Conc (Calib)
Columna #1,Cu 324.75,1.005
Columna #2,Cu 324.75,0.935
Columna #3,Cu 324.75,0.881
Columna #4,Cu 324.75,0.784
Columna #5,Cu 324.75,0.738
Comp. Cabeza Columna,Cu 324.75,1.103
Comp. Cola Columna,Cu 324.75,0.716
Barren,Cu 324.75,0.824
Cabeza puntual retorno,Cu 324.75,1.166
Celda # 11-A,Cu 324.75,6.732
Celda # 11-B,Cu 324.75,0.664
Celda # 11-C,Cu 324.75,3.043
Celda #5-9,Cu 324.75,0.041
Celda #(F1+F2),Cu 324.75,0.939
NE Tubo 2,Cu 324.75,1.114
NE Tubo 4,Cu 324.75,0.286
NE Tubo 5,Cu 324.75,0.488
NE Tubo 6,Cu 324.75,0.402
NE Tubo 7,Cu 324.75,0.477
Puntual Noroeste,Cu 324.75,1.003
Barren Patios,Cu 324.75,0.821
Tubo 3,Cu 324.75,1.813
Especial 1,Cu 324.75,0.118
Especial 2,Cu 324.75,0.035
Especial 3,Cu 324.75,0.36
Especial 4,Cu 324.75,0.454
Especial 5,Cu 324.75,0.06
