Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.123
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.012
Cabeza puntual retorno,Au 242.80,0.124
Celda # 11-A,Au 242.80,0.068
Celda # 11-B,Au 242.80,0.031
Celda # 11-C,Au 242.80,0.006
Celda #5-9,Au 242.80,0.011
Celda #(F1+F2),Au 242.80,0.123
NE Tubo 1,Au 242.80,0.001
NE Tubo 2,Au 242.80,0.119
NE Tubo 4,Au 242.80,0.067
NE Tubo 5,Au 242.80,0.065
NE Tubo 6,Au 242.80,0.125
NE Tubo 7,Au 242.80,0.049
Puntual Noroeste,Au 242.80,0.115
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.176
Especial 1,Au 242.80,0.054
Especial 2,Au 242.80,0.037
Especial 3,Au 242.80,0.078
Especial 4,Au 242.80,0.062
Especial 5,Au 242.80,0.04
Columna #1,Au 242.80,0.08
Columna #2,Au 242.80,0.054
Columna #3,Au 242.80,0.031
Columna #4,Au 242.80,0.024
Columna #5,Au 242.80,0.013
