Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.993
Comp. Cola Columna,Cu 324.75,1.092
Barren,Cu 324.75,1.002
Cabeza puntual retorno,Cu 324.75,0.843
Celda # 11-A,Cu 324.75,1.315
Celda # 11-B,Cu 324.75,0.086
Celda # 11-C,Cu 324.75,0.052
Celda # 6-F2,Cu 324.75,0.506
Celda #5-9,Cu 324.75,4.612
Celda #(F1+F2),Cu 324.75,0.278
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.235
NE Tubo 4,Cu 324.75,0.13
NE Tubo 5,Cu 324.75,0.084
NE Tubo 6,Cu 324.75,0.056
NE Tubo 7,Cu 324.75,1.419
Puntual Noroeste,Cu 324.75,0.21
Barren Patios,Cu 324.75,0.79
Tubo 3,Cu 324.75,0.166
Especial 1,Cu 324.75,2.57
Especial 2,Cu 324.75,0.112
Especial 3,Cu 324.75,1.883
Especial 4,Cu 324.75,3.545
Especial 5,Cu 324.75,0.411
Especial 6,Cu 324.75,0.022
