Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.258
Comp. Cola Columna,Cu 324.75,1.261
Barren,Cu 324.75,1.124
Cabeza puntual retorno,Cu 324.75,1.228
Celda # 11-A,Cu 324.75,0.08
Celda # 11-B,Cu 324.75,1.153
Celda # 11-C,Cu 324.75,0.117
Celda # 6-F2,Cu 324.75,4.802
Celda #5-9,Cu 324.75,0.189
Celda #(F1+F2),Cu 324.75,1.232
NE Tubo 1,Cu 324.75,0.485
NE Tubo 2,Cu 324.75,0.112
NE Tubo 4,Cu 324.75,0.032
NE Tubo 5,Cu 324.75,0.036
NE Tubo 6,Cu 324.75,0.061
NE Tubo 7,Cu 324.75,0.053
Puntual Noroeste,Cu 324.75,0.05
Barren Patios,Cu 324.75,0.846
Tubo 3,Cu 324.75,0.065
Especial 1,Cu 324.75,0.23
Especial 2,Cu 324.75,0.063
Especial 3,Cu 324.75,0.143
Especial 4,Cu 324.75,0.066
Especial 5,Cu 324.75,0.205
