Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.384
Comp. Cola Columna,Ag 328.07,0.131
Barren,Ag 328.07,0.154
Cabeza puntual retorno,Ag 328.07,0.371
Columna #1,Ag 328.07,0.359
Columna #2,Ag 328.07,0.316
Columna #3,Ag 328.07,0.277
Columna #4,Ag 328.07,0.227
Columna #5,Ag 328.07,0.15
Celda # 11-A,Ag 328.07,0.019
Celda # 11-B,Ag 328.07,0.013
Celda # 11-C,Ag 328.07,0.134
Celda #5-9,Ag 328.07,0.023
Celda #(F1+F2),Ag 328.07,0.354
NE Tubo 1,Ag 328.07,0.013
NE Tubo 2,Ag 328.07,0.069
NE Tubo 4,Ag 328.07,0.036
NE Tubo 5,Ag 328.07,0.015
NE Tubo 6,Ag 328.07,0.007
NE Tubo 7,Ag 328.07,0.075
Puntual Noroeste,Ag 328.07,0.052
Barren Patios,Ag 328.07,0.109
Tubo 3,Ag 328.07,0.099
Especial 1,Ag 328.07,0.519
Especial 2,Ag 328.07,0.035
Especial 3,Ag 328.07,0.036
Especial 4,Ag 328.07,0.024
Especial 5,Ag 328.07,0.253
