Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.439
Cabeza puntual retorno,Cu 324.75,0.284
Celda #(F1+F2),Cu 324.75,0.347
Puntual Noroeste,Cu 324.75,0.190
Tubo 3,Cu 324.75,0.167
Comp. Cola Columna,Cu 324.75,0.390
Barren,Cu 324.75,0.557
Celda # 11-A,Cu 324.75,0.166
Celda # 11-B,Cu 324.75,0.968
Celda # 11-C,Cu 324.75,0.294
Celda #5-9,Cu 324.75,0.288
NE Tubo 1,Cu 324.75,0.014
NE Tubo 2,Cu 324.75,2.558
NE Tubo 4,Cu 324.75,0.050
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.015
NE Tubo 7,Cu 324.75,0.150
Barren Patios,Cu 324.75,0.489
Especial 1,Cu 324.75,0.042
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.070
Especial 4,Cu 324.75,0.064
Especial 5,Cu 324.75,0.030
Columna #1,Cu 324.75,0.407
Columna #2,Cu 324.75,0.417
Columna #3,Cu 324.75,0.432
Columna #4,Cu 324.75,0.427
Columna #5,Cu 324.75,0.424
