Sample ID,Analyte Name,Reported Conc (Samp)
54,Cu 324.75,0.122
55,Cu 324.75,0.089
57,Cu 324.75,2.002
58,Cu 324.75,0.479
59,Cu 324.75,0.286
60,Cu 324.75,0.503
61,Cu 324.75,0.415
62,Cu 324.75,1.436
63,Cu 324.75,1.26
COL. 1,Cu 324.75,1.562
COL. 2,Cu 324.75,1.216
COL. 3,Cu 324.75,2.277
COL. 4,Cu 324.75,2.667
COL. 5,Cu 324.75,3.941
COL. 6,Cu 324.75,3.363
375-1,Cu 324.75,0.294
375-2,Cu 324.75,0.248
375-3,Cu 324.75,1.087
375-4,Cu 324.75,0.398
VM 2,Cu 324.75,0.426
VM 3,Cu 324.75,0.504
VM 6,Cu 324.75,0.391
VM 9,Cu 324.75,1.266
