Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.361
Cabeza puntual retorno,Cu 324.75,0.214
Celda #(F1+F2),Cu 324.75,0.181
Puntual Noroeste,Cu 324.75,0.178
Tubo 3,Cu 324.75,0.327
Comp. Cola Columna,Cu 324.75,0.174
Barren,Cu 324.75,0.155
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,0.049
Celda # 11-C,Cu 324.75,0.080
Celda #5-9,Cu 324.75,0.811
NE Tubo 1,Cu 324.75,0.024
NE Tubo 2,Cu 324.75,0.025
NE Tubo 4,Cu 324.75,0.010
NE Tubo 5,Cu 324.75,0.003
NE Tubo 6,Cu 324.75,0.015
NE Tubo 7,Cu 324.75,0.478
Barren Patios,Cu 324.75,0.238
Especial 1,Cu 324.75,0.017
Especial 2,Cu 324.75,0.011
Especial 3,Cu 324.75,0.121
Especial 4,Cu 324.75,0.120
Especial 5,Cu 324.75,0.056
