Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.077
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.011
Cabeza puntual retorno,Au 242.80,0.076
Columna #1,Au 242.80,0.06
Columna #2,Au 242.80,0.041
Columna #3,Au 242.80,0.036
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.012
Celda # 11-A,Au 242.80,0.077
Celda # 11-B,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.023
Celda #5-9,Au 242.80,0.13
Celda #(F1+F2),Au 242.80,0.063
NE Tubo 1,Au 242.80,0.008
NE Tubo 2,Au 242.80,0.085
NE Tubo 4,Au 242.80,0.1
NE Tubo 5,Au 242.80,0.063
NE Tubo 6,Au 242.80,0.033
NE Tubo 7,Au 242.80,0.041
Puntual Noroeste,Au 242.80,0.057
Barren Patios,Au 242.80,0.015
Tubo 3,Au 242.80,0.035
Especial 1,Au 242.80,0.311
Especial 2,Au 242.80,0.177
Especial 3,Au 242.80,0.065
Especial 4,Au 242.80,0.148
Especial 5,Au 242.80,0.163
