Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.534
Cabeza puntual retorno,Cu 324.75,0.554
Celda #(F1+F2),Cu 324.75,0.528
Puntual Noroeste,Cu 324.75,0.275
Tubo 3,Cu 324.75,0.176
NE Tubo 2,Cu 324.75,2.364
NE Tubo 4,Cu 324.75,0.035
Especial 1,Cu 324.75,0.053
Especial 2,Cu 324.75,0.048
Especial 3,Cu 324.75,0.102
Especial 4,Cu 324.75,0.108
Especial 5,Cu 324.75,0.087
Columna #1,Cu 324.75,0.472
Columna #2,Cu 324.75,0.467
Columna #3,Cu 324.75,0.483
Columna #4,Cu 324.75,0.495
Columna #5,Cu 324.75,0.498
Comp. Cola Columna,Cu 324.75,0.475
Barren,Cu 324.75,0.566
Barren Patios,Cu 324.75,0.505
NE Tubo 1,Cu 324.75,0.039
NE Tubo 5,Cu 324.75,0.046
NE Tubo 6,Cu 324.75,0.041
NE Tubo 7,Cu 324.75,0.202
Celda # 11-A,Cu 324.75,0.132
Celda # 11-B,Cu 324.75,0.127
Celda # 11-C,Cu 324.75,0.084
Celda #5-9,Cu 324.75,0.336
