Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.056
Comp. Cola Columna,Cu 324.75,1.127
Barren,Cu 324.75,1.123
Cabeza puntual retorno,Cu 324.75,1.046
Celda # 11-A,Cu 324.75,0.591
Celda # 11-B,Cu 324.75,1.515
Celda # 11-C,Cu 324.75,0.843
Celda # 6-F2,Cu 324.75,0.057
Celda #5-9,Cu 324.75,2.992
Celda #(F1+F2),Cu 324.75,0.951
NE Tubo 1,Cu 324.75,0.034
NE Tubo 2,Cu 324.75,0.617
NE Tubo 4,Cu 324.75,0.491
NE Tubo 5,Cu 324.75,0.105
NE Tubo 6,Cu 324.75,0.194
NE Tubo 7,Cu 324.75,4.029
Puntual Noroeste,Cu 324.75,0.935
Barren Patios,Cu 324.75,1.065
Tubo 3,Cu 324.75,0.871
Especial 1,Cu 324.75,3.125
Especial 2,Cu 324.75,0.065
Especial 3,Cu 324.75,0.093
Especial 4,Cu 324.75,0.152
Especial 5,Cu 324.75,0.105
