Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.344
Comp. Cola Columna,Cu 324.75,0.392
Barren,Cu 324.75,0.223
Cabeza puntual retorno,Cu 324.75,0.341
Celda # 11-A,Cu 324.75,0.044
Celda # 11-B,Cu 324.75,0.009
Celda # 11-C,Cu 324.75,0.19
Celda # 6-F2,Cu 324.75,2.597
Celda #5-9,Cu 324.75,3.796
Celda #(F1+F2),Cu 324.75,0.348
NE Tubo 1,Cu 324.75,0.052
NE Tubo 2,Cu 324.75,0.177
NE Tubo 4,Cu 324.75,0.53
NE Tubo 5,Cu 324.75,0.22
NE Tubo 6,Cu 324.75,0.3
NE Tubo 7,Cu 324.75,0.303
Puntual Noroeste,Cu 324.75,0.32
Tubo 3,Cu 324.75,0.216
Especial 1,Cu 324.75,0.406
Especial 2,Cu 324.75,0.205
Especial 3,Cu 324.75,0.146
Especial 4,Cu 324.75,0.167
Especial 5,Cu 324.75,0.659
