Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.066
Columna #2,Au 242.80,0.038
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.015
Columna #5,Au 242.80,0.003
Comp. Cabeza Columna,Au 242.80,0.126
Cabeza puntual retorno,Au 242.80,0.127
Celda # 11-B,Au 242.80,0.006
Celda #5-9,Au 242.80,0.001
Celda #(F1+F2),Au 242.80,0.12
NE Tubo 2,Au 242.80,0.066
NE Tubo 4,Au 242.80,0.112
NE Tubo 5,Au 242.80,0.043
NE Tubo 6,Au 242.80,0.023
Especial 7,Au 242.80,0.071
Puntual Noroeste,Au 242.80,0.122
Tubo 3,Au 242.80,0.194
Especial 1,Au 242.80,0.023
Especial 2,Au 242.80,0.009
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.009
Especial 3,Au 242.80,0.03
Especial 4,Au 242.80,0.019
Especial 5,Au 242.80,0.015
Celda # 11-C,Au 242.80,0.001
Celda #5-9,Au 242.80,0.001
Barren Patios,Au 242.80,0.009
NE Tubo 1,Au 242.80,0.009
