Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.207
Comp. Cola Columna,Cu 324.75,3.444
Barren,Cu 324.75,3.003
Cabeza puntual retorno,Cu 324.75,3.208
Celda # 11-A,Cu 324.75,0.873
Celda # 11-B,Cu 324.75,0.043
Celda # 11-C,Cu 324.75,3.189
Celda # 6-F2,Cu 324.75,0.048
Celda #5-9,Cu 324.75,1.438
Celda #(F1+F2),Cu 324.75,3.693
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.058
NE Tubo 4,Cu 324.75,1.877
NE Tubo 5,Cu 324.75,14.55
NE Tubo 6,Cu 324.75,5.815
NE Tubo 7,Cu 324.75,8.101
Puntual Noroeste,Cu 324.75,3.695
Barren Patios,Cu 324.75,2.956
Tubo 3,Cu 324.75,2.965
Especial 1,Cu 324.75,0.107
Especial 2,Cu 324.75,0.038
Especial 3,Cu 324.75,0.936
Especial 4,Cu 324.75,2.676
Especial 5,Cu 324.75,0.101
