Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.192
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.013
Cabeza puntual retorno,Au 242.80,0.19
Columna #1,Au 242.80,0.091
Columna #2,Au 242.80,0.033
Columna #3,Au 242.80,0.017
Columna #4,Au 242.80,0.01
Columna #5,Au 242.80,0.004
Celda # 11-A,Au 242.80,0.025
Celda # 11-B,Au 242.80,0.014
Celda # 11-C,Au 242.80,0.013
Celda #5-9,Au 242.80,0.1
Celda #(F1+F2),Au 242.80,0.196
NE Tubo 1,Au 242.80,0.705
NE Tubo 2,Au 242.80,0.191
NE Tubo 4,Au 242.80,0.013
NE Tubo 5,Au 242.80,0.014
NE Tubo 6,Au 242.80,0.014
NE Tubo 7,Au 242.80,0.045
Puntual Noroeste,Au 242.80,0.087
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.055
Especial 1,Au 242.80,0.366
Especial 2,Au 242.80,0.083
Especial 3,Au 242.80,0.016
Especial 4,Au 242.80,0.014
Especial 5,Au 242.80,0.336
