Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.127
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.012
Cabeza puntual retorno,Au 242.80,0.122
Columna #1,Au 242.80,0.126
Columna #2,Au 242.80,0.09
Columna #3,Au 242.80,0.057
Columna #4,Au 242.80,0.038
Columna #5,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.204
Celda # 11-B,Au 242.80,0.038
Celda # 11-C,Au 242.80,0.099
Celda #5-9,Au 242.80,0.039
Celda #(F1+F2),Au 242.80,0.126
Especial 1,Au 242.80,0.029
Especial 2,Au 242.80,0.054
Especial 3,Au 242.80,0.021
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.036
NE Tubo 1,Au 242.80,0.014
NE Tubo 2,Au 242.80,0.102
NE Tubo 4,Au 242.80,0.196
NE Tubo 5,Au 242.80,0.255
NE Tubo 6,Au 242.80,0.32
NE Tubo 7,Au 242.80,0.064
Puntual Noroeste,Au 242.80,0.143
Tubo 3,Au 242.80,0.064
